as_of_date,collected_at,collection_window_id,offer_id,machine_id,host_id,cluster_id,gpu_name,silicon_id,gpu_model,form_factor,num_gpus,gpu_frac,dph_total,min_bid,per_gpu_dph,is_bid,storage_cost_per_gb_mo,internet_down_cost_per_tb,internet_up_cost_per_tb,vram_cost_per_hour,dlperf,dlperf_per_dphtotal,total_flops,score,verification,reliability,rentable,rented,hosting_type,is_vm_deverified,inet_down_mbps,inet_up_mbps,static_ip,gpu_max_power_w,gpu_mem_bw_gbps,compute_cap,bw_nvlink_gbps,pci_gen,cpu_cores,cpu_ram_mb,disk_bw_mbps,disk_space_gb,geolocation,driver_version,duration_seconds
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,46637126,146274,635893,,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,1,1.0,0.38814814814814813,0.3333333,0.38814814814814813,False,0.1333333333333333,0.6666666666666666,1.3333333333333333,0.00805752272418939,113.24665555720637,291.76142175997825,81.395712,200.9824031735273,unverified,0.995192,False,False,0,False,159.5,68.6,False,300.0,765.6,890,0.0,4.0,16,63909,4549.5,1483.9713300793703,"Germany, DE",580.173.02,2801464.944845438
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,47564912,147362,589293,,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,1,1.0,0.3888888888888889,0.2666667,0.3888888888888889,False,0.19999999999999998,1.3333333333333333,1.3333333333333333,0.00805752272418939,113.15146300519584,290.96090487050355,81.395712,256.42610606074345,unverified,0.9850909,False,False,0,False,594.4,490.9,True,300.0,764.6,890,0.0,3.0,48,257578,1390.0,1106.9,"Germany, DE",580.173.02,4207988.166876316
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,49621673,57960,124072,,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,4,1.0,1.921925925925926,1.3866666666666667,0.4804814814814815,False,0.17333333333333334,2.6666666666666665,4.0,0.010002442002442003,351.04112304343,182.65070381123505,325.582848,179.21839035457435,verified,0.997147,False,False,0,True,531.2,458.6,True,300.0,763.3,890,0.0,4.0,128,515789,1637.0,2397.8999999999965,"Japan, JP",580.126.09,13787128.166876316
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,39734160,60235,160394,,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,4,1.0,1.975111111111111,1.066667,0.49377777777777776,False,0.16000000000000003,13.333333333333334,13.333333333333334,0.010280287613620947,284.1097018147567,143.84492103582417,325.582848,148.05676826930298,verified,0.9912217,False,False,0,False,883.0,820.4,False,300.0,763.7,890,0.0,4.0,128,257567,3755.5000000000005,2547.0,"Poland, PL",610.43.02,803463.944845438
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,24311379,39576,85180,79,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,2,1.0,0.9888888888888888,0.5333333,0.4944444444444444,False,0.19999999999999998,0.0026666666666666666,0.004,0.010280287613620947,194.34817159413214,196.53185891541455,162.791424,228.52175486712923,verified,0.9990787,False,False,0,False,2021.8,473.9,True,300.0,763.4,890,0.0,4.0,32,190835,4736.82,994.145166004061,"Australia, AU",595.71.05,2290628.166876316
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,43709899,142572,556850,,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,4,1.0,2.242814814814815,1.333333,0.5607037037037037,False,0.25333333333333335,2.6666666666666665,4.0,0.01166951566951567,353.64970833398837,157.68118972550508,325.582848,122.07158766778815,unverified,0.9931147,False,False,0,False,878.5,38.4,True,300.0,762.8,890,0.0,4.0,96,257762,629.0,3055.0,"New York, US",580.173.02,4191128.166876316
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,43709895,142572,556850,,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,2,0.5,1.122814814814815,0.6666666666666666,0.5614074074074075,False,0.25333333333333335,2.6666666666666665,4.0,0.01166951566951567,225.9408585490754,201.22717973429988,162.791424,141.74739007718904,unverified,0.9931147,True,False,0,False,878.5,38.4,True,300.0,762.7,890,0.0,4.0,96,128881,629.0,1527.5,"New York, US",580.173.02,4191128.166876316
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,43709893,142572,556850,,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,1,0.25,0.5628148148148149,0.3333333333333333,0.5628148148148149,False,0.25333333333333335,2.6666666666666665,4.0,0.01166951566951567,112.97042927453768,200.72397936381395,81.395712,140.31095727988193,unverified,0.9931147,True,False,0,False,878.5,38.4,True,300.0,762.7,890,0.0,4.0,96,64440,629.0,763.75,"New York, US",580.173.02,4191128.166876316
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,47724536,21069,36536,,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,1,1.0,0.562962962962963,0.26666666666666666,0.562962962962963,False,0.2666666666666666,4.0,4.0,0.01166951566951567,113.23713903857164,201.14491802904172,81.395712,248.0741785826887,verified,0.9949216,False,False,0,True,2055.5,1924.7,False,300.0,765.5,890,0.0,4.0,32,192818,5774.0,2865.0,"Japan, JP",595.58.03,286589.16687631607
2026-09-13,2026-09-14T01:23:47.042206+00:00,2026-09-13-1800,36283128,100231,134600,,RTX 6000Ada,rtx6000ada-pcie-48gb,RTX6000Ada,PCIe,8,1.0,4.802222222222222,3.733333,0.6002777777777778,False,0.19999999999999998,4.133333333333334,4.133333333333334,0.012503052503052503,540.8624822673098,112.6275414254,651.165696,177.15503423284267,verified,0.99873,False,False,0,True,9531.1,6763.4,True,300.0,762.7,890,0.0,4.0,96,515802,2584.6,2581.0,"Germany, DE",595.58.03,1679878.944845438
