as_of_date,collected_at,collection_window_id,offer_id,machine_id,host_id,cluster_id,gpu_name,silicon_id,gpu_model,form_factor,num_gpus,gpu_frac,dph_total,min_bid,per_gpu_dph,is_bid,storage_cost_per_gb_mo,internet_down_cost_per_tb,internet_up_cost_per_tb,vram_cost_per_hour,dlperf,dlperf_per_dphtotal,total_flops,score,verification,reliability,rentable,rented,hosting_type,is_vm_deverified,inet_down_mbps,inet_up_mbps,static_ip,gpu_max_power_w,gpu_mem_bw_gbps,compute_cap,bw_nvlink_gbps,pci_gen,cpu_cores,cpu_ram_mb,disk_bw_mbps,disk_space_gb,geolocation,driver_version,duration_seconds
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,48035745,114318,169171,,L40,l40-pcie-48gb,L40,PCIe,2,1.0,0.6711111111111111,0.64,0.33555555555555555,False,0.39999999999999997,2.6666666666666665,4.0,0.007409336922230904,186.51021936772537,277.9125785280676,144.82636800000003,202.23957259707245,unverified,0.9943529,True,False,0,False,169.7,132.4,True,300.0,625.9,890,0.0,4.0,96,385432,2071.4,1381.9,"Vietnam, VN",595.84,1313316.2237303257
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,48035746,114318,169171,,L40,l40-pcie-48gb,L40,PCIe,1,0.5,0.33777777777777773,0.32,0.33777777777777773,False,0.39999999999999997,2.6666666666666665,4.0,0.007409336922230904,93.25510968386268,276.08420630090933,72.41318400000002,208.2538713999594,unverified,0.9943529,True,False,0,False,169.7,132.4,True,300.0,625.9,890,0.0,4.0,96,192716,2071.4,690.95,"Vietnam, VN",595.84,1313316.2237303257
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,36624481,30258,160394,,L40,l40-pcie-48gb,L40,PCIe,3,1.0,1.361925925925926,0.8,0.45397530864197533,False,0.17333333333333334,13.333333333333334,13.333333333333334,0.010076698214234032,264.69469837598825,194.35322680712724,217.23955200000006,200.4229710103174,verified,0.9980243,False,False,0,True,916.8,832.0,False,300.0,624.8,890,0.0,4.0,192,773295,10051.359999999999,2478.0,"Poland, PL",595.71.05,575503.2237303257
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,40187938,43326,169171,,L40,l40-pcie-48gb,L40,PCIe,3,1.0,1.3637037037037039,1.2,0.454567901234568,False,0.3333333333333333,2.6666666666666665,4.0,0.010076698214234032,259.8926533700513,190.578534519049,217.23955200000006,152.53165883223602,verified,0.9974271,False,False,0,False,217.3,179.5,True,300.0,624.7,890,0.0,4.0,96,385432,1981.0,1129.2,"Vietnam, VN",580.142,1267729.2237303257
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,40187941,43326,169171,,L40,l40-pcie-48gb,L40,PCIe,2,0.6666666666666666,0.9103703703703704,0.8,0.4551851851851852,False,0.3333333333333333,2.6666666666666665,4.0,0.010076698214234032,186.2773340306217,204.61708782859176,144.82636800000003,165.45046788350396,verified,0.9974271,False,False,0,False,217.3,179.5,True,300.0,624.7,890,0.0,4.0,96,256954,1981.0,752.8,"Vietnam, VN",580.142,1267729.2237303257
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,40187864,43299,169171,,L40,l40-pcie-48gb,L40,PCIe,2,1.0,0.9103703703703704,0.7999999999999999,0.4551851851851852,False,0.3333333333333333,2.6666666666666665,4.0,0.010076698214234032,186.5296164935384,204.89420851609182,144.82636800000003,162.17555744860672,verified,0.9973762,True,False,0,True,197.9,174.5,True,300.0,626.0,890,0.0,4.0,48,385450,2179.5404177527334,1162.0,"Vietnam, VN",580.142,1267729.2237303257
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,40187863,43299,169171,,L40,l40-pcie-48gb,L40,PCIe,1,0.5,0.4570370370370371,0.39999999999999997,0.4570370370370371,False,0.3333333333333333,2.6666666666666665,4.0,0.010076698214234032,93.13866701531084,203.78800724581788,72.41318400000002,163.0763397929796,verified,0.9973762,True,False,0,True,197.9,174.5,True,300.0,624.7,890,0.0,4.0,48,192725,2179.5404177527334,581.0,"Vietnam, VN",580.142,1267729.2237303257
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,40187935,43326,169171,,L40,l40-pcie-48gb,L40,PCIe,1,0.3333333333333333,0.4570370370370371,0.39999999999999997,0.4570370370370371,False,0.3333333333333333,2.6666666666666665,4.0,0.010076698214234032,93.2357102556586,204.00033848482838,72.41318400000002,156.9566456865119,verified,0.9974271,True,False,0,False,217.3,179.5,True,300.0,625.7,890,0.0,4.0,96,128477,1981.0,376.4,"Vietnam, VN",580.142,1267729.2237303257
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,28021855,27268,109053,,L40,l40-pcie-48gb,L40,PCIe,8,1.0,4.591111111111111,4.584,0.5738888888888889,False,0.39999999999999997,5.333333333333333,6.666666666666667,0.012744059506237157,462.17115572451837,100.66651504164243,579.3054720000001,137.20972841620016,verified,0.9888036,False,False,0,True,8557.8,8480.1,False,300.0,624.9,890,0.0,4.0,256,1031834,10547.2,2553.0,"Finland, FI",580.82.09,15618262.292115927
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,28021845,27268,109053,,L40,l40-pcie-48gb,L40,PCIe,4,0.5,2.2977777777777777,2.292,0.5744444444444444,False,0.39999999999999997,5.333333333333333,6.666666666666667,0.012744059506237157,287.17758831037196,124.98057518343074,289.65273600000006,179.87853249412032,verified,0.9888036,False,False,0,True,8557.8,8480.1,False,300.0,625.2,890,0.0,4.0,256,515917,10547.2,1276.5,"Finland, FI",580.82.09,15618262.292115927
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,28021848,27268,109053,,L40,l40-pcie-48gb,L40,PCIe,2,0.25,1.1511111111111112,1.146,0.5755555555555556,False,0.39999999999999997,5.333333333333333,6.666666666666667,0.012744059506237157,186.37439649058626,161.90825949954404,144.82636800000003,218.12912577750612,verified,0.9888036,False,False,0,True,8557.8,8480.1,False,300.0,625.2,890,0.0,4.0,256,257958,10547.2,638.25,"Finland, FI",580.82.09,15618262.292115927
2026-09-11,2026-09-11T12:06:56.002530+00:00,2026-09-11-0600,28021853,27268,109053,,L40,l40-pcie-48gb,L40,PCIe,1,0.125,0.5777777777777778,0.573,0.5777777777777778,False,0.39999999999999997,5.333333333333333,6.666666666666667,0.012744059506237157,93.21630775627999,161.33591727048457,72.41318400000002,226.92961347636898,verified,0.9888036,False,False,0,True,8557.8,8480.1,False,300.0,625.5,890,0.0,4.0,256,128979,10547.2,319.125,"Finland, FI",580.82.09,15618262.292115927
