as_of_date,collected_at,collection_window_id,source_name,source_display_name,silicon_id,gpu_model,form_factor,commitment_term,interruptibility,region,cheapest_usd_hour,median_usd_hour,n_listings,methodology_version
2026-07-10,2026-07-10T06:36:11.079439+00:00,2026-07-09-1800,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-10,2026-07-10T06:36:11.079439+00:00,2026-07-09-1800,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-10,2026-07-10T06:36:11.079439+00:00,2026-07-09-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-10,2026-07-10T06:36:11.079439+00:00,2026-07-09-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-10,2026-07-10T06:36:11.079439+00:00,2026-07-09-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-10,2026-07-10T06:36:11.079439+00:00,2026-07-09-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-10,2026-07-10T14:04:55.188391+00:00,2026-07-10-0600,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-10,2026-07-10T14:04:55.188391+00:00,2026-07-10-0600,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-10,2026-07-10T14:04:55.188391+00:00,2026-07-10-0600,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-10,2026-07-10T14:04:55.188391+00:00,2026-07-10-0600,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-10,2026-07-10T14:04:55.188391+00:00,2026-07-10-0600,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-10,2026-07-10T14:04:55.188391+00:00,2026-07-10-0600,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-10,2026-07-10T16:51:03.141182+00:00,2026-07-10-1000,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-10,2026-07-10T16:51:03.141182+00:00,2026-07-10-1000,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-10,2026-07-10T16:51:03.141182+00:00,2026-07-10-1000,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-10,2026-07-10T16:51:03.141182+00:00,2026-07-10-1000,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-10,2026-07-10T16:51:03.141182+00:00,2026-07-10-1000,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-10,2026-07-10T16:51:03.141182+00:00,2026-07-10-1000,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-10,2026-07-10T21:54:08.760109+00:00,2026-07-10-1400,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-10,2026-07-10T21:54:08.760109+00:00,2026-07-10-1400,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-10,2026-07-10T21:54:08.760109+00:00,2026-07-10-1400,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-10,2026-07-10T21:54:08.760109+00:00,2026-07-10-1400,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-10,2026-07-10T21:54:08.760109+00:00,2026-07-10-1400,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-10,2026-07-10T21:54:08.760109+00:00,2026-07-10-1400,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-10,2026-07-10T21:54:12.579114+00:00,2026-07-10-1400,vast_ai_verified,Vast.ai (verified),h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.6053,4.6053,1,v2.0.0
2026-07-10,2026-07-10T21:54:12.579114+00:00,2026-07-10-1400,vast_ai_verified,Vast.ai (verified),h200-sxm-141gb,H200,SXM,OnDemand,Interruptible,Other,1.9342,1.9342,1,v2.0.0
2026-07-10,2026-07-11T01:55:43.249916+00:00,2026-07-10-1800,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-10,2026-07-11T01:55:43.249916+00:00,2026-07-10-1800,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-10,2026-07-11T01:55:43.249916+00:00,2026-07-10-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-10,2026-07-11T01:55:43.249916+00:00,2026-07-10-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-10,2026-07-11T01:55:43.249916+00:00,2026-07-10-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-10,2026-07-11T01:55:43.249916+00:00,2026-07-10-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-11,2026-07-11T10:09:52.050465+00:00,2026-07-10-1800,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-11,2026-07-11T10:09:52.050465+00:00,2026-07-10-1800,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-11,2026-07-11T10:09:52.050465+00:00,2026-07-10-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-11,2026-07-11T10:09:52.050465+00:00,2026-07-10-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-11,2026-07-11T10:09:52.050465+00:00,2026-07-10-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-11,2026-07-11T10:09:52.050465+00:00,2026-07-10-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-11,2026-07-11T13:00:26.224330+00:00,2026-07-11-0600,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-11,2026-07-11T13:00:26.224330+00:00,2026-07-11-0600,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-11,2026-07-11T13:00:26.224330+00:00,2026-07-11-0600,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-11,2026-07-11T13:00:26.224330+00:00,2026-07-11-0600,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-11,2026-07-11T13:00:26.224330+00:00,2026-07-11-0600,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-11,2026-07-11T13:00:26.224330+00:00,2026-07-11-0600,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-11,2026-07-11T13:00:26.572140+00:00,2026-07-11-0600,vast_ai_verified,Vast.ai (verified),h200-sxm-141gb,H200,SXM,OnDemand,Interruptible,Other,3.7500,3.7500,1,v2.0.0
2026-07-11,2026-07-11T13:00:26.572140+00:00,2026-07-11-0600,vast_ai_verified,Vast.ai (verified),h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.0132,4.0132,1,v2.0.0
2026-07-11,2026-07-11T18:49:15.288220+00:00,2026-07-11-1000,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-11,2026-07-11T18:49:15.288220+00:00,2026-07-11-1000,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-11,2026-07-11T18:49:15.288220+00:00,2026-07-11-1000,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-11,2026-07-11T18:49:15.288220+00:00,2026-07-11-1000,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-11,2026-07-11T18:49:15.288220+00:00,2026-07-11-1000,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-11,2026-07-11T18:49:15.288220+00:00,2026-07-11-1000,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-11,2026-07-11T21:41:46.251489+00:00,2026-07-11-1400,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-11,2026-07-11T21:41:46.251489+00:00,2026-07-11-1400,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-11,2026-07-11T21:41:46.251489+00:00,2026-07-11-1400,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-11,2026-07-11T21:41:46.251489+00:00,2026-07-11-1400,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-11,2026-07-11T21:41:46.251489+00:00,2026-07-11-1400,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-11,2026-07-11T21:41:46.251489+00:00,2026-07-11-1400,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-11,2026-07-12T01:59:02.288244+00:00,2026-07-11-1800,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-11,2026-07-12T01:59:02.288244+00:00,2026-07-11-1800,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-11,2026-07-12T01:59:02.288244+00:00,2026-07-11-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-11,2026-07-12T01:59:02.288244+00:00,2026-07-11-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-11,2026-07-12T01:59:02.288244+00:00,2026-07-11-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
2026-07-11,2026-07-12T01:59:02.288244+00:00,2026-07-11-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,4.3900,,,v2.0.0
2026-07-12,2026-07-12T10:19:47.729099+00:00,2026-07-11-1800,vast_ai_verified,Vast.ai (verified),h200-sxm-141gb,H200,SXM,OnDemand,Interruptible,Other,3.5526,3.5526,1,v2.0.0
2026-07-12,2026-07-12T10:19:47.729099+00:00,2026-07-11-1800,vast_ai_verified,Vast.ai (verified),h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.8158,3.8158,1,v2.0.0
2026-07-12,2026-07-12T10:19:52.239701+00:00,2026-07-11-1800,runpod_cluster,RunPod · Cluster,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,5.2680,,,v2.0.0
2026-07-12,2026-07-12T10:19:52.239701+00:00,2026-07-11-1800,runpod_community,RunPod · Community,h200-sxm-141gb,H200,SXM,OnDemand,NonInterruptible,Other,3.5900,,,v2.0.0
2026-07-12,2026-07-12T10:19:52.239701+00:00,2026-07-11-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,1Y,NonInterruptible,Other,3.7300,,,v2.0.0
2026-07-12,2026-07-12T10:19:52.239701+00:00,2026-07-11-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,3M,NonInterruptible,Other,4.1300,,,v2.0.0
2026-07-12,2026-07-12T10:19:52.239701+00:00,2026-07-11-1800,runpod_secure,RunPod · Secure,h200-sxm-141gb,H200,SXM,6M,NonInterruptible,Other,3.8200,,,v2.0.0
