as_of_date,collected_at,collection_window_id,chip_slug,n_total_sku_region,n_available_now,pct_available,n_providers_carrying,n_providers_with_any_availability,n_distinct_regions,per_gpu_dph_min,per_gpu_dph_p25,per_gpu_dph_p50,per_gpu_dph_p75,per_gpu_dph_p90,per_gpu_dph_max,cheapest_available_provider,cheapest_available_per_gpu_dph,median_boot_min_seconds,median_boot_max_seconds,methodology_version
2026-08-24,2026-08-24T13:09:40.538512+00:00,2026-08-24-0600,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-24,2026-08-24T19:04:59.423075+00:00,2026-08-24-1400,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-24,2026-08-25T01:16:52.442703+00:00,2026-08-24-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-25,2026-08-25T07:08:20.607980+00:00,2026-08-24-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-25,2026-08-25T13:12:23.537977+00:00,2026-08-25-0600,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-25,2026-08-25T19:03:35.448652+00:00,2026-08-25-1400,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-25,2026-08-26T01:13:40.307374+00:00,2026-08-25-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-26,2026-08-26T07:14:18.096603+00:00,2026-08-25-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-26,2026-08-26T13:19:19.064906+00:00,2026-08-26-0600,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-26,2026-08-26T19:30:38.647908+00:00,2026-08-26-1400,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-26,2026-08-27T02:23:01.519722+00:00,2026-08-26-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-27,2026-08-27T10:05:56.208647+00:00,2026-08-26-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-27,2026-08-27T16:46:00.984515+00:00,2026-08-27-1000,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-27,2026-08-27T22:19:40.516645+00:00,2026-08-27-1400,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-27,2026-08-28T03:47:43.617600+00:00,2026-08-27-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-28,2026-08-28T10:18:33.956353+00:00,2026-08-27-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-28,2026-08-28T17:02:34.514263+00:00,2026-08-28-1000,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-28,2026-08-28T21:56:47.474884+00:00,2026-08-28-1400,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-28,2026-08-29T01:14:16.091651+00:00,2026-08-28-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-29,2026-08-29T07:01:32.560765+00:00,2026-08-28-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-29,2026-08-29T12:50:54.796125+00:00,2026-08-29-0600,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-29,2026-08-29T18:58:13.144577+00:00,2026-08-29-1000,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-29,2026-08-30T01:26:10.120837+00:00,2026-08-29-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-30,2026-08-30T06:59:10.923846+00:00,2026-08-29-1800,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
2026-08-30,2026-08-30T12:51:21.788727+00:00,2026-08-30-0600,b300,7,0,0.0,2,0,3,7.705,7.75625,7.91,7.91,8.349,9.0075,,,300.0,480.0,v2.3.2
