as_of_date,collected_at,collection_window_id,source_name,source_display_name,silicon_id,gpu_model,form_factor,commitment_term,interruptibility,region,cheapest_usd_hour,median_usd_hour,n_listings,methodology_version
2026-09-02,2026-09-02T22:10:28.259353+00:00,2026-09-02-1400,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,6M,NonInterruptible,Other,6.7900,,,v2.3.2
2026-09-02,2026-09-02T22:10:28.259353+00:00,2026-09-02-1400,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,OnDemand,NonInterruptible,Other,6.7900,,,v2.3.2
2026-09-02,2026-09-03T00:12:19.663017+00:00,2026-09-02-1800,runpod_community,RunPod · Community,b200-sxm-180gb,B200,SXM,OnDemand,NonInterruptible,Other,5.9800,,,v2.3.2
2026-09-02,2026-09-03T00:12:19.663017+00:00,2026-09-02-1800,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,1Y,NonInterruptible,Other,6.7900,,,v2.3.2
2026-09-02,2026-09-03T00:12:19.663017+00:00,2026-09-02-1800,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,3M,NonInterruptible,Other,6.7900,,,v2.3.2
2026-09-02,2026-09-03T00:12:19.663017+00:00,2026-09-02-1800,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,6M,NonInterruptible,Other,6.7900,,,v2.3.2
2026-09-02,2026-09-03T00:12:19.663017+00:00,2026-09-02-1800,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,OnDemand,NonInterruptible,Other,6.7900,,,v2.3.2
2026-09-02,2026-09-03T00:12:55.768028+00:00,2026-09-02-1800,vast_ai_verified,Vast.ai (verified),b200-sxm-180gb,B200,SXM,OnDemand,NonInterruptible,Other,5.3750,5.4688,2,v2.3.2
2026-09-03,2026-09-03T05:36:37.928343+00:00,2026-09-02-1800,vast_ai_verified,Vast.ai (verified),b200-sxm-180gb,B200,SXM,OnDemand,NonInterruptible,Other,5.3750,5.4688,2,v2.3.2
2026-09-03,2026-09-03T06:05:53.818380+00:00,2026-09-02-1800,runpod_community,RunPod · Community,b200-sxm-180gb,B200,SXM,OnDemand,NonInterruptible,Other,5.9800,,,v2.3.2
2026-09-03,2026-09-03T06:05:53.818380+00:00,2026-09-02-1800,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,1Y,NonInterruptible,Other,6.7900,,,v2.3.2
2026-09-03,2026-09-03T06:05:53.818380+00:00,2026-09-02-1800,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,3M,NonInterruptible,Other,6.7900,,,v2.3.2
2026-09-03,2026-09-03T06:05:53.818380+00:00,2026-09-02-1800,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,6M,NonInterruptible,Other,6.7900,,,v2.3.2
2026-09-03,2026-09-03T06:05:53.818380+00:00,2026-09-02-1800,runpod_secure,RunPod · Secure,b200-sxm-180gb,B200,SXM,OnDemand,NonInterruptible,Other,6.7900,,,v2.3.2
