as_of_date,collected_at,collection_window_id,source_name,source_display_name,silicon_id,gpu_model,form_factor,commitment_term,interruptibility,region,cheapest_usd_hour,median_usd_hour,n_listings,methodology_version
2026-09-21,2026-09-21T09:03:04.944804+00:00,2026-09-20-1800,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5333,0.5933,2,v2.4.0
2026-09-21,2026-09-21T10:01:15.865257+00:00,2026-09-20-1800,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-21,2026-09-21T13:01:02.624929+00:00,2026-09-21-0600,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-21,2026-09-21T14:01:12.728146+00:00,2026-09-21-0600,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-21,2026-09-21T14:02:33.284130+00:00,2026-09-21-0600,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.6533,0.6533,1,v2.4.0
2026-09-21,2026-09-21T18:03:12.156154+00:00,2026-09-21-1000,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-21,2026-09-21T18:04:24.491609+00:00,2026-09-21-1000,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.6000,0.6000,1,v2.4.0
2026-09-21,2026-09-21T19:01:12.960873+00:00,2026-09-21-1400,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-21,2026-09-21T19:02:20.884990+00:00,2026-09-21-1400,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.6000,0.6000,1,v2.4.0
2026-09-21,2026-09-21T22:01:13.488912+00:00,2026-09-21-1400,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-22,2026-09-22T10:03:15.270745+00:00,2026-09-21-1800,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5333,0.5333,1,v2.4.0
2026-09-22,2026-09-22T10:04:05.510504+00:00,2026-09-21-1800,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-22,2026-09-22T12:02:27.130224+00:00,2026-09-22-0600,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.7333,0.7333,1,v2.4.0
2026-09-22,2026-09-22T14:01:20.951827+00:00,2026-09-22-0600,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-22,2026-09-22T18:03:32.897728+00:00,2026-09-22-1000,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-22,2026-09-22T20:00:55.502438+00:00,2026-09-22-1400,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5600,0.5600,1,v2.4.0
2026-09-22,2026-09-22T21:04:24.814357+00:00,2026-09-22-1400,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-22,2026-09-22T22:01:03.699399+00:00,2026-09-22-1400,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-23,2026-09-23T08:01:24.559485+00:00,2026-09-22-1800,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-23,2026-09-23T10:02:29.751619+00:00,2026-09-22-1800,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-23,2026-09-23T10:03:28.360739+00:00,2026-09-22-1800,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5333,0.5333,1,v2.4.0
2026-09-23,2026-09-23T12:01:57.384710+00:00,2026-09-23-0600,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-23,2026-09-23T14:03:00.237981+00:00,2026-09-23-0600,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5933,0.5933,1,v2.4.0
2026-09-23,2026-09-23T14:03:39.059922+00:00,2026-09-23-0600,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-23,2026-09-23T17:00:59.175512+00:00,2026-09-23-1000,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-23,2026-09-23T18:01:29.649479+00:00,2026-09-23-1000,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.6945,0.6945,1,v2.4.0
2026-09-23,2026-09-23T18:02:09.846184+00:00,2026-09-23-1000,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-23,2026-09-23T20:01:23.085357+00:00,2026-09-23-1400,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-23,2026-09-23T22:00:51.817188+00:00,2026-09-23-1400,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.6000,0.6000,3,v2.4.0
2026-09-23,2026-09-23T22:00:52.132598+00:00,2026-09-23-1400,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-24,2026-09-24T09:02:25.768799+00:00,2026-09-23-1800,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5933,0.5933,1,v2.4.0
2026-09-24,2026-09-24T10:03:29.932753+00:00,2026-09-23-1800,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-24,2026-09-24T14:03:02.046007+00:00,2026-09-24-0600,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-24,2026-09-24T16:02:36.198064+00:00,2026-09-24-1000,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-24,2026-09-24T18:01:05.715267+00:00,2026-09-24-1000,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5933,0.5933,1,v2.4.0
2026-09-24,2026-09-24T18:03:09.938491+00:00,2026-09-24-1000,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-24,2026-09-24T21:03:36.646442+00:00,2026-09-24-1400,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5333,0.5333,1,v2.4.0
2026-09-24,2026-09-24T22:01:00.206419+00:00,2026-09-24-1400,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-25,2026-09-25T09:02:01.722656+00:00,2026-09-24-1800,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-25,2026-09-25T10:01:26.613528+00:00,2026-09-24-1800,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5333,0.5333,1,v2.4.0
2026-09-25,2026-09-25T10:02:06.380818+00:00,2026-09-24-1800,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-25,2026-09-25T11:01:40.337610+00:00,2026-09-25-0600,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-25,2026-09-25T12:02:41.175655+00:00,2026-09-25-0600,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5333,0.5333,1,v2.4.0
2026-09-25,2026-09-25T14:03:26.693701+00:00,2026-09-25-0600,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-25,2026-09-25T16:01:32.143522+00:00,2026-09-25-1000,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5333,0.5933,3,v2.4.0
2026-09-25,2026-09-25T17:01:20.801941+00:00,2026-09-25-1000,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-25,2026-09-25T18:03:08.700593+00:00,2026-09-25-1000,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-25,2026-09-25T20:00:49.602279+00:00,2026-09-25-1400,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-25,2026-09-25T22:01:03.007451+00:00,2026-09-25-1400,vast_ai_verified,Vast.ai (verified),a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,0.5333,0.5333,1,v2.4.0
2026-09-25,2026-09-25T22:03:01.105787+00:00,2026-09-25-1400,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
2026-09-25,2026-09-26T01:16:08.899470+00:00,2026-09-25-1800,runpod_community,RunPod · Community,a100-sxm-40gb,A100,SXM,OnDemand,NonInterruptible,Other,1.0000,,,v2.4.0
