as_of_date,collected_at,collection_window_id,gpu_name,silicon_id,n_offers,per_gpu_dph_min,per_gpu_dph_p10,per_gpu_dph_p25,per_gpu_dph_p50,per_gpu_dph_p75,per_gpu_dph_p90,per_gpu_dph_max,min_bid_p50,n_verified,n_deverified,n_other_verification,median_verified,median_deverified,n_1x,n_2x,n_4x,n_8x,n_other_multigpu,reliability_p25,reliability_p50,reliability_p75,inet_down_p50_mbps,inet_down_p75_mbps,inet_up_p50_mbps,egress_cost_per_tb_p50,storage_cost_per_gb_mo_p50,methodology_version
2026-05-04,2026-05-04 13:45:58.525857,2026-05-04-0600,L40S,l40s-pcie-48gb,59,0.40018518518518514,0.5069444444444445,0.6274074074074073,1.1222222222222222,2.2459259259259263,4.814814814814815,9.659259259259258,0.8,46,0,13,1.200925925925926,,16,16,16,10,1,0.9881241,0.9974612,0.999253,943.5,8023.2,937.2,0.13333333333333333,0.19999999999999998,v2.0.0
2026-05-04,2026-05-04 15:45:30.913278,2026-05-04-1000,L40S,l40s-pcie-48gb,61,0.40018518518518514,0.5472222222222222,0.6938888888888889,1.200925925925926,2.2459259259259263,4.497777777777778,9.659259259259258,0.9333333333333332,48,0,13,1.2014814814814814,,16,17,17,10,1,0.9882009,0.9974649,0.998508,1956.6,5404.7,1439.4,0.13333333333333333,0.19999999999999998,v2.0.0
2026-05-04,2026-05-04 18:45:28.961813,2026-05-04-1000,L40S,l40s-pcie-48gb,57,0.40018518518518514,0.5472222222222222,0.6288888888888888,1.1214814814814815,2.2459259259259263,4.814814814814815,9.659259259259258,0.9333333333333332,44,0,13,1.200925925925926,,15,15,16,10,1,0.988452,0.9976135,0.9992733,929.5,5404.7,936.2,0.13333333333333333,0.19999999999999998,v2.0.0
2026-05-04,2026-05-04 21:45:29.804624,2026-05-04-1400,L40S,l40s-pcie-48gb,61,0.40018518518518514,0.5472222222222222,0.6274074074074073,1.1214814814814815,2.2459259259259263,4.497777777777778,9.659259259259258,0.9333333333333332,48,0,13,1.200925925925926,,18,15,17,10,1,0.992976,0.9975234,0.9992058,944.2,5404.7,938.6,0.13333333333333333,0.19999999999999998,v2.0.0
2026-05-04,2026-05-05 00:45:27.780597,2026-05-04-1800,L40S,l40s-pcie-48gb,65,0.40018518518518514,0.5472222222222222,0.6938888888888889,1.200925925925926,2.2459259259259263,4.497777777777778,9.659259259259258,1.0666665,48,4,13,1.2014814814814814,1.1211111111111112,18,17,18,11,1,0.9886648,0.9975323,0.9982975,939.7,5404.7,938.5,0.13333333333333333,0.19999999999999998,v2.0.0
2026-05-04,2026-05-05 03:45:29.889994,2026-05-04-1800,L40S,l40s-pcie-48gb,58,0.40018518518518514,0.5472222222222222,0.6938888888888889,1.1214814814814815,2.2459259259259263,4.814814814814815,9.659259259259258,0.9405,45,0,13,1.4677777777777778,,17,15,15,10,1,0.9887679,0.9974869,0.9992554,939.7,5404.7,938.5,0.39999999999999997,0.19999999999999998,v2.0.0
2026-05-05,2026-05-05 06:45:29.667502,2026-05-04-1800,L40S,l40s-pcie-48gb,58,0.40018518518518514,0.5069444444444445,0.6938888888888889,1.200925925925926,2.2459259259259263,4.497777777777778,9.659259259259258,0.9866666666666667,45,0,13,1.8696296296296295,,17,15,15,10,1,0.9888697,0.9974923,0.9992559,926.3,5651.2,937.7,0.39999999999999997,0.19999999999999998,v2.0.0
2026-05-05,2026-05-05 09:45:36.017289,2026-05-04-1800,L40S,l40s-pcie-48gb,59,0.40018518518518514,0.5472222222222222,0.7336111111111112,1.200925925925926,2.2459259259259263,4.497777777777778,9.659259259259258,1.0666666666666667,46,0,13,1.2018518518518517,,17,15,16,10,1,0.9887439,0.9974976,0.9992564,940.4,5772.8,937.9,0.13333333333333333,0.19999999999999998,v2.0.0
2026-05-05,2026-05-05 12:45:33.227249,2026-05-05-0600,L40S,l40s-pcie-48gb,58,0.40018518518518514,0.5472222222222222,0.7336111111111112,1.200925925925926,2.2459259259259263,4.814814814814815,9.659259259259258,0.934,45,0,13,1.8696296296296295,,17,15,15,10,1,0.9931726,0.997503,0.999276,929.0,6026.2,938.0,0.39999999999999997,0.19999999999999998,v2.0.0
2026-05-05,2026-05-05 15:45:28.787378,2026-05-05-1000,L40S,l40s-pcie-48gb,58,0.40018518518518514,0.5472222222222222,0.6274074074074073,1.200925925925926,2.2459259259259263,4.814814814814815,9.659259259259258,0.8,45,0,13,1.8696296296296295,,17,15,15,10,1,0.9891625,0.9975083,0.9992764,931.0,6026.2,937.9,0.39999999999999997,0.19999999999999998,v2.0.0
2026-05-05,2026-05-05 18:45:28.455690,2026-05-05-1000,L40S,l40s-pcie-48gb,59,0.40018518518518514,0.5472222222222222,0.6274074074074073,1.200925925925926,2.2459259259259263,4.497777777777778,9.659259259259258,1.0666665,46,0,13,1.4677777777777778,,17,15,16,10,1,0.9753656,0.9974761,0.999258,932.9,8398.9,937.9,0.13333333333333333,0.19999999999999998,v2.0.0
2026-05-05,2026-05-05 21:45:26.654487,2026-05-05-1400,L40S,l40s-pcie-48gb,61,0.40018518518518514,0.5600555555555556,0.6938888888888889,1.1214814814814815,2.2444444444444445,4.497777777777778,9.659259259259258,1.0666666666666667,48,0,13,1.200925925925926,,17,16,17,10,1,0.9932852,0.9974777,0.9992773,932.9,5606.0,925.1,0.6666666666666666,0.19999999999999998,v2.0.0
