as_of_date,collected_at,collection_window_id,shade_instance_type,cloud_instance_type,cloud,cloud_display,chip_slug,gpu_type,interconnect,nvlink,num_gpus,vram_per_gpu_in_gb,gpu_manufacturer,vcpus,memory_in_gb,storage_in_gb,hourly_price_dollars,per_gpu_dph,deployment_type,boot_min_seconds,boot_max_seconds,region,region_display,available
2026-07-22,2026-07-22T20:03:35.652768+00:00,2026-07-22-1400,B300x8,8B300.240V,verda,Verda,b300,B300,sxm6,True,8,288,nvidia,240,2040,6000,61.64,7.705,vm,240,420,helsinki-finland-2,"FI, Central",False
2026-07-22,2026-07-22T20:03:35.652768+00:00,2026-07-22-1400,B300x8,8B300.240V,verda,Verda,b300,B300,sxm6,True,8,288,nvidia,240,2040,6000,61.64,7.705,vm,240,420,helsinki-finland-5,"FI, Central",False
2026-07-22,2026-07-22T20:03:35.652768+00:00,2026-07-22-1400,B300x4,4B300.120V,verda,Verda,b300,B300,sxm6,True,4,288,nvidia,120,1020,4500,31.23,7.8075,vm,180,420,helsinki-finland-5,"FI, Central",False
2026-07-22,2026-07-22T20:03:35.652768+00:00,2026-07-22-1400,B300,1B300.30V,verda,Verda,b300,B300,sxm6,True,1,288,nvidia,30,255,1500,7.91,7.91,vm,120,180,helsinki-finland-2,"FI, Central",False
2026-07-22,2026-07-22T20:03:35.652768+00:00,2026-07-22-1400,B300,1B300.30V,verda,Verda,b300,B300,sxm6,True,1,288,nvidia,30,255,1500,7.91,7.91,vm,120,180,helsinki-finland-5,"FI, Central",False
2026-07-22,2026-07-22T20:03:35.652768+00:00,2026-07-22-1400,B300x2,2B300.60V,verda,Verda,b300,B300,sxm6,True,2,288,nvidia,60,510,3000,15.82,7.91,vm,120,240,helsinki-finland-5,"FI, Central",False
2026-07-22,2026-07-22T20:03:35.652768+00:00,2026-07-22-1400,B300x8,B300-SXM-8-288G,scaleway,Scaleway,b300,B300,sxm6,True,8,288,nvidia,224,3750,6000,72.06,9.0075,vm,60,180,paris-france-1,"FR, Paris",False
