as_of_date,collected_at,collection_window_id,offer_id,machine_id,host_id,cluster_id,gpu_name,silicon_id,gpu_model,form_factor,num_gpus,gpu_frac,dph_total,min_bid,per_gpu_dph,is_bid,storage_cost_per_gb_mo,internet_down_cost_per_tb,internet_up_cost_per_tb,vram_cost_per_hour,dlperf,dlperf_per_dphtotal,total_flops,score,verification,reliability,rentable,rented,hosting_type,is_vm_deverified,inet_down_mbps,inet_up_mbps,static_ip,gpu_max_power_w,gpu_mem_bw_gbps,compute_cap,bw_nvlink_gbps,pci_gen,cpu_cores,cpu_ram_mb,disk_bw_mbps,disk_space_gb,geolocation,driver_version,duration_seconds
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,19602471,35043,226870,,RTX 5090,5090-pcie-32gb,5090,PCIe,1,1.0,0.21288888888888888,0.1,0.21288888888888888,False,0.19999999999999998,1.3333333333333333,1.3333333333333333,0.006615839134746118,81.77847992243584,384.13690986530406,108.10368,353.40303272927497,deverified,0.9969109,False,False,0,False,733.6,652.4,True,600.0,1456.5,1280,0.0,5.0,12,64136,5195.0,584.0,"South Korea, KR",570.133.07,129180987.83303452
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50540442,36567,105119,,RTX 5090,5090-pcie-32gb,5090,PCIe,4,1.0,1.0688888888888888,1.3866666666666667,0.2672222222222222,False,0.19999999999999998,0.0026666666666666666,0.004,0.00837447991740015,271.58556845504535,254.08213265025034,430.32575999999995,176.083533814084,deverified,0.9963693,True,False,0,True,567.8,90.9,False,600.0,1446.4,1200,0.0,4.0,32,193088,5683.11,1404.0,"Japan, JP",570.124.04,2357894.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50540446,36567,105119,,RTX 5090,5090-pcie-32gb,5090,PCIe,2,0.5,0.5355555555555556,0.6933333333333334,0.2677777777777778,False,0.19999999999999998,0.0026666666666666666,0.004,0.00837447991740015,217.90415289844225,406.87497429169713,215.16287999999997,278.06653200860023,deverified,0.9963693,True,False,0,True,567.8,90.9,False,575.0,1447.0,1200,0.0,4.0,32,96544,5683.11,702.0,"Japan, JP",570.124.04,2357894.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50540441,36567,105119,,RTX 5090,5090-pcie-32gb,5090,PCIe,1,0.25,0.2688888888888889,0.3466666666666667,0.2688888888888889,False,0.19999999999999998,0.0026666666666666666,0.004,0.00837447991740015,179.77834248060978,668.5971414568132,107.58143999999999,467.18083950606314,deverified,0.9963693,True,False,0,True,567.8,90.9,False,575.0,1447.0,1200,0.0,4.0,32,48272,5683.11,351.0,"Japan, JP",570.124.04,2357894.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50848413,67810,125418,,RTX 5090,5090-pcie-32gb,5090,PCIe,8,1.0,2.4555555555555557,1.92,0.30694444444444446,False,0.19999999999999998,0.013333333333333334,0.013333333333333334,0.009630651905010173,265.70110523139937,108.20407000373729,894.07488,54.45251349107924,unverified,0.9859456,False,False,0,False,73.5,94.5,False,585.0,1458.0,1200,0.0,4.0,192,289996,1950.3,5881.0,", CN",595.71.05,17106539.1477015
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50848412,67810,125418,,RTX 5090,5090-pcie-32gb,5090,PCIe,4,0.5,1.228888888888889,0.96,0.30722222222222223,False,0.19999999999999998,0.013333333333333334,0.013333333333333334,0.009630651905010173,331.49013679661283,269.74785091948604,447.03744,140.87320353757482,unverified,0.9859456,False,False,0,False,73.5,94.5,False,600.0,1452.1,1200,0.0,4.0,192,144998,1950.3,2940.5,", CN",595.71.05,17106539.1477015
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,48265691,49791,298719,,RTX 5090,5090-pcie-32gb,5090,PCIe,8,1.0,2.6688888888888886,2.6666666666666665,0.3336111111111111,False,0.19999999999999998,1.3333333333333333,1.3333333333333333,0.010468099896750186,582.5909408621906,218.28969474436784,860.6515199999999,153.73738311014714,deverified,0.9933729,True,False,0,False,717.7,77.4,True,475.0,1442.1,1200,0.0,4.0,256,1031854,1347.0,1193.0,"Australia, AU",595.71.05,1129183.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50830535,150732,696769,,RTX 5090,5090-pcie-32gb,5090,PCIe,4,1.0,1.3348148148148147,0.8,0.33370370370370367,False,0.1333333333333333,2.6666666666666665,2.6666666666666665,0.010468099896750186,481.4881433340707,360.71531270865455,430.32575999999995,240.59277839103066,unverified,0.962403,False,False,0,False,814.9,504.4,True,500.0,1460.4,1200,0.0,4.0,64,257575,6661.0,2948.9,"California, US",595.71.05,266563.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50830533,150732,696769,,RTX 5090,5090-pcie-32gb,5090,PCIe,2,0.5,0.6681481481481482,0.4,0.3340740740740741,False,0.1333333333333333,2.6666666666666665,2.6666666666666665,0.010468099896750186,343.6332969069045,514.3070408251897,215.16287999999997,332.4538732583424,unverified,0.962403,False,False,0,False,814.9,504.4,True,500.0,1461.6,1200,0.0,4.0,64,128787,6661.0,1474.45,"California, US",595.71.05,266563.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,48265679,49791,298719,,RTX 5090,5090-pcie-32gb,5090,PCIe,2,0.25,0.6688888888888889,0.6666666666666666,0.33444444444444443,False,0.19999999999999998,1.3333333333333333,1.3333333333333333,0.010468099896750186,330.26540318979147,493.7522639050039,215.16287999999997,342.2566001132008,deverified,0.9933729,True,False,0,False,717.7,77.4,True,475.0,1455.8,1200,0.0,4.0,256,257963,1347.0,298.25,"Australia, AU",595.71.05,1129183.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50722361,150623,592783,,RTX 5090,5090-pcie-32gb,5090,PCIe,2,1.0,0.6688888888888889,0.6666666666666666,0.33444444444444443,False,0.19999999999999998,2.6666666666666665,4.0,0.010468099896750186,347.7580869546359,519.9041167095886,215.16287999999997,244.83273471394847,unverified,0.9588313,False,False,0,False,628.4,41.7,True,480.0,1460.8,1200,0.0,5.0,32,94135,1559.0,2532.5,"Türkiye, TR",595.84,9142663.833034515
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,48265687,49791,298719,,RTX 5090,5090-pcie-32gb,5090,PCIe,1,0.125,0.33555555555555555,0.3333333333333333,0.33555555555555555,False,0.19999999999999998,1.3333333333333333,1.3333333333333333,0.010468099896750186,199.07338294739972,593.2650485187409,107.58143999999999,385.67673710098916,deverified,0.9933729,True,False,0,False,717.7,77.4,True,475.0,1455.8,1200,0.0,4.0,256,128981,1347.0,149.125,"Australia, AU",595.71.05,1129183.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,48319245,58481,362355,,RTX 5090,5090-pcie-32gb,5090,PCIe,4,1.0,1.4422222222222223,1.333333,0.3605555555555556,False,0.19999999999999998,2.6666666666666665,4.0,0.011305547888490202,493.2822607482831,342.029302521922,432.41472,268.1673959377859,unverified,0.9899076,False,False,0,False,699.7,250.1,True,600.0,1454.3,1200,0.0,5.0,32,31436,7015.0,4901.0,"Slovakia, SK",590.48.01,1177159.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,48319244,58481,362355,,RTX 5090,5090-pcie-32gb,5090,PCIe,1,0.25,0.3622222222222223,0.3333333333333333,0.3622222222222223,False,0.19999999999999998,2.6666666666666665,4.0,0.011305547888490202,198.71021037797667,548.5864703686472,108.10368,437.1199057371226,unverified,0.9899076,False,False,0,False,699.7,250.1,True,600.0,1452.8,1200,0.0,5.0,32,7859,7015.0,1225.25,"Slovakia, SK",590.48.01,1177159.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50377968,57063,315048,,RTX 5090,5090-pcie-32gb,5090,PCIe,4,1.0,1.4948148148148148,1.4933333333333334,0.3737037037037037,False,0.1333333333333333,2.6666666666666665,4.0,0.01172427188436021,456.20162784522137,305.1893942472987,430.32575999999995,281.59057672229983,verified,0.9977,False,False,0,False,804.4,769.6,True,420.0,1335.6,1200,0.0,4.0,56,289840,6097.1,4659.8,"California, US",590.48.01,14986242.833034515
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,50131965,56378,362355,,RTX 5090,5090-pcie-32gb,5090,PCIe,4,1.0,1.4955555555555555,1.386667,0.3738888888888889,False,0.19999999999999998,2.6666666666666665,4.0,0.01172427188436021,645.4324644384332,431.5670267418944,430.32575999999995,336.2053458126249,unverified,0.9953896,False,False,0,False,658.3,263.8,True,400.0,1455.6,1200,0.0,5.0,32,160316,7295.0,5090.5,"Slovakia, SK",595.58.03,1177101.8330345154
2026-09-16,2026-09-17T01:17:12.516440+00:00,2026-09-16-1800,51027135,141056,362355,,RTX 5090,5090-pcie-32gb,5090,PCIe,2,0.5,0.7488888888888889,0.6933333,0.37444444444444447,False,0.19999999999999998,2.6666666666666665,4.0,0.01172427188436021,397.98829573018776,531.4383770877878,215.16287999999997,444.621425967615,unverified,0.9929341,False,False,0,False,721.7,249.0,True,400.0,1455.2,1200,0.0,5.0,32,31822,7742.97,2396.0,"Slovakia, SK",595.71.05,3859284.8330345154
